kernel,power_watts,execution_time_sec,energy_joules,edp,ed2p,energy_normalized,edp_normalized,ed2p_normalized,performance_per_watt,performance_per_watt_normalized
Strategy9,27.2293155893536,0.485104,13.209049909657788,6.407762947374631,3.108431436823223,1.0,1.0,1.0,0.07570567200816243,1.0
