kernel,power_watts,execution_time_sec,energy_joules,edp,ed2p,energy_normalized,edp_normalized,ed2p_normalized,performance_per_watt,performance_per_watt_normalized
Strategy9,27.09624521072799,0.48757799999999996,13.21153304735633,6.441652860163904,3.1408082182529955,1.0,1.0,1.0,0.0756914429548434,1.0
