kernel,power_watts,execution_time_sec,energy_joules,edp,ed2p,energy_normalized,edp_normalized,ed2p_normalized,performance_per_watt,performance_per_watt_normalized
Strategy9,26.282681992337164,0.475725,12.503328890804598,5.948146136578018,2.8296818208235774,1.0,1.0,1.0,0.07997870077107516,1.0
