kernel,power_watts,execution_time_sec,energy_joules,edp,ed2p,energy_normalized,edp_normalized,ed2p_normalized,performance_per_watt,performance_per_watt_normalized
Strategy9,27.196395348837207,0.49088699999999996,13.350356923604648,6.5535166591575145,3.2170361322638548,1.0,1.0,1.0,0.0749043644093072,1.0
