kernel,power_watts,execution_time_sec,energy_joules,edp,ed2p,energy_normalized,edp_normalized,ed2p_normalized,performance_per_watt,performance_per_watt_normalized
Strategy9,26.978076923076927,0.502925,13.567949336538462,6.823660920078606,3.4317896682305324,1.0,1.0,1.0,0.07370310539905997,1.0
