timestamp,kernel,power_watts,utilization,sm_clock,mem_clock,temperature,pstate,basic_prediction,basic_error,basic_abs_error,clock_ratio,f_cubed_normalized,util_x_clock,dvfs_prediction,dvfs_error,dvfs_abs_error,hybrid_prediction,hybrid_error,hybrid_abs_error
4.76837158203125e-07,None,15.88,0.0,300.0,405.0,40.0,P8,22.37139452009724,-6.49139452009724,6.49139452009724,0.15,0.033749999999999995,0.0,17.5,-1.6199999999999992,1.6199999999999992,22.37139452009724,-6.49139452009724,6.49139452009724
0.2528431415557861,None,15.83,0.0,300.0,405.0,40.0,P8,22.37139452009724,-6.54139452009724,6.54139452009724,0.15,0.033749999999999995,0.0,17.5,-1.67,1.67,22.37139452009724,-6.54139452009724,6.54139452009724
0.4896740913391113,None,15.44,0.0,300.0,405.0,40.0,P8,22.37139452009724,-6.931394520097241,6.931394520097241,0.15,0.033749999999999995,0.0,17.5,-2.0600000000000005,2.0600000000000005,22.37139452009724,-6.931394520097241,6.931394520097241
0.7165267467498779,None,16.23,0.0,300.0,405.0,40.0,P8,22.37139452009724,-6.14139452009724,6.14139452009724,0.15,0.033749999999999995,0.0,17.5,-1.2699999999999996,1.2699999999999996,22.37139452009724,-6.14139452009724,6.14139452009724
0.931649684906006,None,17.0,0.0,300.0,405.0,40.0,P8,22.37139452009724,-5.37139452009724,5.37139452009724,0.15,0.033749999999999995,0.0,17.5,-0.5,0.5,22.37139452009724,-5.37139452009724,5.37139452009724
1.1460282802581787,None,17.04,0.0,300.0,405.0,40.0,P8,22.37139452009724,-5.331394520097241,5.331394520097241,0.15,0.033749999999999995,0.0,17.5,-0.46000000000000085,0.46000000000000085,22.37139452009724,-5.331394520097241,5.331394520097241
1.3612947463989258,None,17.46,0.0,300.0,405.0,40.0,P8,22.37139452009724,-4.9113945200972395,4.9113945200972395,0.15,0.033749999999999995,0.0,17.5,-0.03999999999999915,0.03999999999999915,22.37139452009724,-4.9113945200972395,4.9113945200972395
1.573923110961914,None,15.57,0.0,300.0,405.0,40.0,P8,22.37139452009724,-6.80139452009724,6.80139452009724,0.15,0.033749999999999995,0.0,17.5,-1.9299999999999997,1.9299999999999997,22.37139452009724,-6.80139452009724,6.80139452009724
1.7899250984191897,None,15.93,0.0,300.0,405.0,40.0,P8,22.37139452009724,-6.441394520097241,6.441394520097241,0.15,0.033749999999999995,0.0,17.5,-1.5700000000000003,1.5700000000000003,22.37139452009724,-6.441394520097241,6.441394520097241
2.0059051513671875,Strategy9,16.05,0.0,300.0,405.0,40.0,P8,22.37139452009724,-6.32139452009724,6.32139452009724,0.15,0.033749999999999995,0.0,17.5,-1.4499999999999993,1.4499999999999993,22.37139452009724,-6.32139452009724,6.32139452009724
2.222813606262207,Strategy9,16.18,0.0,300.0,405.0,40.0,P8,22.37139452009724,-6.191394520097241,6.191394520097241,0.15,0.033749999999999995,0.0,17.5,-1.3200000000000003,1.3200000000000003,22.37139452009724,-6.191394520097241,6.191394520097241
