kernel,avg_power_watts,max_power_watts,avg_clock_mhz,execution_time_sec,energy_joules,edp,energy_normalized,edp_normalized
Strategy9,26.642713178294574,123.03,563.7790697674419,0.490998,13.08151888511628,6.422999609554323,1.0,1.0
