kernel,avg_power_watts,max_power_watts,avg_clock_mhz,execution_time_sec,energy_joules,edp,energy_normalized,edp_normalized
Strategy9,26.471230769230772,123.57,564.3461538461538,12.3474,326.85087480000004,4035.758491505521,1.0,1.0
