timestamp,kernel,power_watts,utilization,sm_clock,mem_clock,temperature,pstate,memory_utilization,memory_used_MiB,memory_total_MiB,memory_free_MiB,memory_bandwidth_pct
7.152557373046875e-07,None,15.33,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
0.3172905445098877,None,16.48,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
0.5850391387939453,None,15.04,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
0.8377201557159424,None,16.71,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
1.0927698612213135,None,15.69,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
1.3535654544830322,None,17.0,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
1.6095612049102783,None,15.91,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
1.8613948822021484,Baseline,17.16,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
2.1160662174224854,Baseline,16.25,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
2.369967460632324,Baseline,15.17,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
2.6224918365478516,Baseline,16.17,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
2.8783016204833984,Baseline,15.75,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
3.134262800216675,Baseline,16.45,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
3.385136365890503,Baseline,22.09,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
3.6372392177581787,Baseline,25.58,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
3.9025352001190186,Baseline,20.19,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
4.166940212249756,Baseline,18.33,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
4.420056581497192,Baseline,15.95,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
4.674468517303467,Baseline,15.14,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
4.929178714752197,Baseline,16.18,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
5.181640625,Baseline,14.96,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
5.433166742324829,Baseline,15.8,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
5.687549352645874,Baseline,14.59,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
5.940062522888184,Baseline,16.49,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
6.193751096725464,Baseline,15.27,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
6.453857421875,Baseline,16.43,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
6.716142177581787,Baseline,15.59,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
6.96904993057251,Baseline,16.76,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
7.225928544998169,Baseline,15.56,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
7.478182792663574,Baseline,17.25,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
7.729710578918457,Baseline,15.92,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
7.982155084609985,Baseline,15.54,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
8.23438286781311,Baseline,15.71,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
8.48719334602356,Baseline,15.05,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
8.742436408996582,Baseline,16.06,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
8.999135732650757,Baseline,15.39,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
9.254231929779053,Baseline,16.04,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
9.509202241897583,Baseline,15.56,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
9.762026309967041,Baseline,16.4,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
10.015033483505249,Baseline,15.57,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
10.27392864227295,Baseline,17.17,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
10.52681040763855,Baseline,15.41,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
10.778765439987183,Baseline,16.85,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
11.030454158782959,Baseline,15.6,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
11.287327527999878,Baseline,17.05,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
11.549458742141724,Baseline,16.43,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
11.802812099456787,Baseline,14.46,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
12.055018424987793,Baseline,16.2,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
12.31001901626587,Baseline,15.19,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
12.560140609741211,Baseline,16.73,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
12.824138879776001,Baseline,15.65,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
13.077186584472656,Baseline,16.48,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
13.329165697097778,Baseline,15.69,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
13.584124088287354,Baseline,16.75,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
13.836233377456665,Baseline,15.43,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
14.09111738204956,Baseline,16.6,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
14.34305477142334,Baseline,17.38,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
14.598158359527588,Baseline,22.68,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
14.851458311080933,Baseline,21.24,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
15.105183601379395,Baseline,16.84,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
15.360918521881104,Baseline,15.8,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
15.613141059875488,Baseline,14.55,0.0,300.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
15.866458654403687,Baseline,15.99,0.0,1470.0,7000.0,41.0,P0,0.0,258.0,8192.0,7530.0,0.0
16.16300654411316,Baseline,49.91,0.0,1470.0,7000.0,42.0,P0,0.0,101.0,8192.0,7687.0,0.0
16.40286684036255,Baseline,48.32,0.0,1470.0,7000.0,42.0,P0,0.0,101.0,8192.0,7687.0,0.0
16.625382900238037,Baseline,48.24,4.0,1470.0,7000.0,42.0,P0,0.0,101.0,8192.0,7687.0,0.0
16.848727703094482,Baseline,48.09,4.0,1470.0,7000.0,42.0,P0,0.0,101.0,8192.0,7687.0,0.0
17.069282054901123,Baseline,48.4,4.0,1470.0,7000.0,42.0,P0,0.0,101.0,8192.0,7687.0,0.0
17.292664051055908,Baseline,48.99,4.0,1470.0,7000.0,42.0,P0,0.0,101.0,8192.0,7687.0,0.0
17.51351308822632,Baseline,45.36,0.0,840.0,810.0,41.0,P5,0.0,101.0,8192.0,7687.0,0.0
17.76393175125122,Baseline,20.47,0.0,810.0,810.0,41.0,P5,0.0,101.0,8192.0,7687.0,0.0
18.01171875,Baseline,20.86,0.0,780.0,810.0,41.0,P5,0.0,101.0,8192.0,7687.0,0.0
18.261789083480835,Strategy1,22.58,0.0,720.0,810.0,40.0,P5,0.0,101.0,8192.0,7687.0,0.0
18.51504111289978,Strategy1,19.5,0.0,630.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
18.786980390548706,Strategy1,17.76,0.0,600.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
19.057293176651,Strategy1,15.75,0.0,390.0,405.0,40.0,P8,0.0,101.0,8192.0,7687.0,0.0
