timestamp,kernel,power_watts,utilization,sm_clock,mem_clock,temperature,pstate,basic_prediction,basic_error,basic_abs_error,clock_ratio,f_cubed_normalized,util_x_clock,dvfs_prediction,dvfs_error,dvfs_abs_error,hybrid_prediction,hybrid_error,hybrid_abs_error
4.76837158203125e-07,None,14.95,0.0,300.0,405.0,38.0,P8,22.37139452009724,-7.421394520097241,7.421394520097241,0.15,0.033749999999999995,0.0,17.5,-2.5500000000000007,2.5500000000000007,22.37139452009724,-7.421394520097241,7.421394520097241
0.2785532474517822,None,15.6,0.0,300.0,405.0,38.0,P8,22.37139452009724,-6.771394520097241,6.771394520097241,0.15,0.033749999999999995,0.0,17.5,-1.9000000000000004,1.9000000000000004,22.37139452009724,-6.771394520097241,6.771394520097241
0.49376273155212397,None,15.38,0.0,300.0,405.0,38.0,P8,22.37139452009724,-6.99139452009724,6.99139452009724,0.15,0.033749999999999995,0.0,17.5,-2.119999999999999,2.119999999999999,22.37139452009724,-6.99139452009724,6.99139452009724
0.7098293304443359,None,15.66,0.0,300.0,405.0,38.0,P8,22.37139452009724,-6.71139452009724,6.71139452009724,0.15,0.033749999999999995,0.0,17.5,-1.8399999999999999,1.8399999999999999,22.37139452009724,-6.71139452009724,6.71139452009724
0.9255075454711914,None,16.28,0.0,300.0,405.0,38.0,P8,22.37139452009724,-6.091394520097239,6.091394520097239,0.15,0.033749999999999995,0.0,17.5,-1.2199999999999989,1.2199999999999989,22.37139452009724,-6.091394520097239,6.091394520097239
1.1451416015625,None,17.07,0.0,300.0,405.0,38.0,P8,22.37139452009724,-5.30139452009724,5.30139452009724,0.15,0.033749999999999995,0.0,17.5,-0.4299999999999997,0.4299999999999997,22.37139452009724,-5.30139452009724,5.30139452009724
1.3617215156555176,None,17.01,0.0,300.0,405.0,38.0,P8,22.37139452009724,-5.361394520097239,5.361394520097239,0.15,0.033749999999999995,0.0,17.5,-0.48999999999999844,0.48999999999999844,22.37139452009724,-5.361394520097239,5.361394520097239
1.5799000263214111,None,15.41,0.0,300.0,405.0,38.0,P8,22.37139452009724,-6.96139452009724,6.96139452009724,0.15,0.033749999999999995,0.0,17.5,-2.09,2.09,22.37139452009724,-6.96139452009724,6.96139452009724
1.795644760131836,None,15.04,0.0,300.0,405.0,38.0,P8,22.37139452009724,-7.331394520097241,7.331394520097241,0.15,0.033749999999999995,0.0,17.5,-2.460000000000001,2.460000000000001,22.37139452009724,-7.331394520097241,7.331394520097241
2.0124311447143555,None,15.15,0.0,300.0,405.0,38.0,P8,22.37139452009724,-7.22139452009724,7.22139452009724,0.15,0.033749999999999995,0.0,17.5,-2.3499999999999996,2.3499999999999996,22.37139452009724,-7.22139452009724,7.22139452009724
2.243528127670288,None,15.52,0.0,300.0,405.0,38.0,P8,22.37139452009724,-6.851394520097241,6.851394520097241,0.15,0.033749999999999995,0.0,17.5,-1.9800000000000004,1.9800000000000004,22.37139452009724,-6.851394520097241,6.851394520097241
2.4594640731811523,None,16.57,0.0,1470.0,7000.0,39.0,P2,22.37139452009724,-5.80139452009724,5.80139452009724,0.735,3.97065375,0.0,46.75,-30.18,30.18,46.75,-30.18,30.18
2.788569688796997,None,60.99,0.0,1470.0,6801.0,41.0,P2,22.37139452009724,38.61860547990276,38.61860547990276,0.735,3.97065375,0.0,46.75,14.240000000000002,14.240000000000002,46.75,14.240000000000002,14.240000000000002
2.987935304641724,None,84.16,17.0,1950.0,6801.0,44.0,P2,51.70967101087672,32.45032898912328,32.45032898912328,0.975,9.268593749999999,33150.0,67.25,16.909999999999997,16.909999999999997,67.25,16.909999999999997,16.909999999999997
3.1857805252075195,None,116.0,17.0,1950.0,6801.0,45.0,P2,51.70967101087672,64.29032898912328,64.29032898912328,0.975,9.268593749999999,33150.0,67.25,48.75,48.75,67.25,48.75,48.75
3.3858988285064697,None,115.68,17.0,1950.0,6801.0,45.0,P2,51.70967101087672,63.97032898912329,63.97032898912329,0.975,9.268593749999999,33150.0,67.25,48.43000000000001,48.43000000000001,67.25,48.43000000000001,48.43000000000001
3.58440375328064,None,115.71,17.0,1950.0,6801.0,45.0,P2,51.70967101087672,64.00032898912328,64.00032898912328,0.975,9.268593749999999,33150.0,67.25,48.459999999999994,48.459999999999994,67.25,48.459999999999994,48.459999999999994
3.7847185134887695,None,116.34,17.0,1950.0,6801.0,46.0,P2,51.70967101087672,64.63032898912329,64.63032898912329,0.975,9.268593749999999,33150.0,67.25,49.09,49.09,67.25,49.09,49.09
3.982824325561523,None,116.23,100.0,1935.0,6801.0,46.0,P2,194.9494915246824,-78.7194915246824,78.7194915246824,0.9675,9.05634421875,193500.0,108.375,7.855000000000004,7.855000000000004,108.375,7.855000000000004,7.855000000000004
4.184094905853272,None,116.57,100.0,1935.0,6801.0,46.0,P2,194.9494915246824,-78.37949152468241,78.37949152468241,0.9675,9.05634421875,193500.0,108.375,8.194999999999993,8.194999999999993,108.375,8.194999999999993,8.194999999999993
4.383375406265259,None,116.17,100.0,1935.0,6801.0,46.0,P2,194.9494915246824,-78.7794915246824,78.7794915246824,0.9675,9.05634421875,193500.0,108.375,7.795000000000002,7.795000000000002,108.375,7.795000000000002,7.795000000000002
4.586085319519043,None,117.41,100.0,1935.0,6801.0,46.0,P2,194.9494915246824,-77.5394915246824,77.5394915246824,0.9675,9.05634421875,193500.0,108.375,9.034999999999997,9.034999999999997,108.375,9.034999999999997,9.034999999999997
4.782827138900757,None,116.47,100.0,1935.0,6801.0,46.0,P2,194.9494915246824,-78.4794915246824,78.4794915246824,0.9675,9.05634421875,193500.0,108.375,8.094999999999999,8.094999999999999,108.375,8.094999999999999,8.094999999999999
4.980877161026001,None,116.5,100.0,1935.0,6801.0,46.0,P2,194.9494915246824,-78.4494915246824,78.4494915246824,0.9675,9.05634421875,193500.0,108.375,8.125,8.125,108.375,8.125,8.125
5.18053126335144,None,117.12,100.0,1935.0,6801.0,46.0,P2,194.9494915246824,-77.8294915246824,77.8294915246824,0.9675,9.05634421875,193500.0,108.375,8.745000000000005,8.745000000000005,108.375,8.745000000000005,8.745000000000005
5.378452062606812,None,116.52,100.0,1935.0,6801.0,47.0,P2,194.9494915246824,-78.4294915246824,78.4294915246824,0.9675,9.05634421875,193500.0,108.375,8.144999999999996,8.144999999999996,108.375,8.144999999999996,8.144999999999996
5.576820611953735,None,116.57,100.0,1935.0,6801.0,47.0,P2,194.9494915246824,-78.37949152468241,78.37949152468241,0.9675,9.05634421875,193500.0,108.375,8.194999999999993,8.194999999999993,108.375,8.194999999999993,8.194999999999993
