kernel,avg_power_watts,max_power_watts,avg_clock_mhz,execution_time_sec,energy_joules,edp,energy_normalized,edp_normalized
Strategy9,27.91694980694981,123.39,575.2702702702703,0.489588,13.667803622084945,6.691592639729325,1.0,1.0
