timestamp,kernel,power_watts,utilization,sm_clock,mem_clock,temperature,pstate
4.76837158203125e-07,None,15.14,0.0,300.0,405.0,40.0,P8
0.2627904415130615,None,15.13,0.0,300.0,405.0,40.0,P8
0.4751837253570557,None,15.45,0.0,300.0,405.0,40.0,P8
0.6865718364715576,None,16.13,0.0,300.0,405.0,40.0,P8
0.8981566429138184,None,16.6,0.0,300.0,405.0,40.0,P8
1.1076741218566897,None,16.56,0.0,300.0,405.0,40.0,P8
1.3176333904266355,None,16.72,0.0,300.0,405.0,40.0,P8
1.5277669429779053,None,16.93,0.0,300.0,405.0,40.0,P8
1.7526874542236328,None,15.18,0.0,300.0,405.0,40.0,P8
1.9790692329406736,Strategy9,16.44,0.0,300.0,405.0,40.0,P8
2.194568634033203,Strategy9,15.93,0.0,300.0,405.0,40.0,P8
2.4058141708374023,Strategy9,16.45,0.0,300.0,405.0,40.0,P8
2.617626905441284,Strategy9,16.38,1.0,300.0,405.0,40.0,P8
2.8323960304260254,Strategy9,17.06,1.0,300.0,405.0,40.0,P8
3.044546842575073,Strategy9,14.81,1.0,300.0,405.0,40.0,P8
3.259061574935913,Strategy9,14.68,1.0,300.0,405.0,40.0,P8
3.4732882976531982,Strategy9,15.16,0.0,300.0,405.0,40.0,P8
3.6853063106536874,Strategy9,15.72,0.0,300.0,405.0,40.0,P8
3.8996620178222656,Strategy9,15.78,0.0,300.0,405.0,40.0,P8
4.1130478382110605,Strategy9,16.22,0.0,300.0,405.0,40.0,P8
4.326350450515747,Strategy9,16.66,0.0,300.0,405.0,40.0,P8
4.539597034454347,Strategy9,15.22,0.0,300.0,405.0,40.0,P8
4.764779806137085,Strategy9,15.27,0.0,300.0,405.0,40.0,P8
4.977598428726196,Strategy9,15.9,0.0,300.0,405.0,40.0,P8
5.190878391265869,Strategy9,15.59,0.0,300.0,405.0,40.0,P8
5.403505325317383,Strategy9,16.36,0.0,300.0,405.0,40.0,P8
5.615824460983276,Strategy9,16.36,0.0,300.0,405.0,40.0,P8
5.829080820083617,Strategy9,16.93,0.0,300.0,405.0,40.0,P8
6.0432658195495605,Strategy9,17.64,0.0,300.0,405.0,40.0,P8
6.256574630737305,Strategy9,14.69,0.0,300.0,405.0,40.0,P8
6.4722161293029785,Strategy9,15.05,0.0,300.0,405.0,40.0,P8
6.6873157024383545,Strategy9,15.19,0.0,300.0,405.0,40.0,P8
6.901444911956787,Strategy9,15.31,0.0,300.0,405.0,40.0,P8
7.114637613296509,Strategy9,15.84,0.0,300.0,405.0,40.0,P8
7.32781720161438,Strategy9,16.42,0.0,300.0,405.0,40.0,P8
7.542883634567262,Strategy9,16.73,0.0,300.0,405.0,40.0,P8
7.757090091705322,Strategy9,14.82,0.0,300.0,405.0,40.0,P8
7.9696204662323,Strategy9,15.16,0.0,300.0,405.0,40.0,P8
8.182964086532593,Strategy9,14.82,0.0,300.0,405.0,40.0,P8
8.39664888381958,Strategy9,15.44,0.0,300.0,405.0,40.0,P8
8.610673189163206,Strategy9,15.91,0.0,300.0,405.0,40.0,P8
8.826339960098268,Strategy9,16.25,0.0,300.0,405.0,40.0,P8
9.040947437286377,Strategy9,16.99,0.0,300.0,405.0,40.0,P8
9.257622957229612,Strategy9,14.9,0.0,300.0,405.0,40.0,P8
9.472841501235964,Strategy9,15.26,0.0,300.0,405.0,40.0,P8
9.684805631637571,Strategy9,15.35,0.0,300.0,405.0,40.0,P8
9.909356594085693,Strategy9,15.82,0.0,300.0,405.0,40.0,P8
10.122199773788454,Strategy9,16.28,0.0,300.0,405.0,40.0,P8
10.335715532302855,Strategy9,16.6,0.0,300.0,405.0,40.0,P8
10.54882526397705,Strategy9,16.77,0.0,300.0,405.0,40.0,P8
10.762392282485962,Strategy9,15.06,0.0,300.0,405.0,40.0,P8
10.977638006210327,Strategy9,15.08,0.0,300.0,405.0,40.0,P8
11.201913118362427,Strategy9,15.88,0.0,300.0,405.0,40.0,P8
11.415405988693236,Strategy9,15.89,0.0,300.0,405.0,40.0,P8
11.628625869750975,Strategy9,16.06,0.0,300.0,405.0,40.0,P8
11.842299938201904,Strategy9,16.61,0.0,300.0,405.0,40.0,P8
12.05772852897644,Strategy9,17.3,0.0,300.0,405.0,40.0,P8
12.270628452301025,Strategy9,14.99,0.0,300.0,405.0,40.0,P8
12.483323574066162,Strategy9,15.53,0.0,300.0,405.0,40.0,P8
12.695929050445555,Strategy9,15.0,0.0,300.0,405.0,40.0,P8
12.921748638153074,Strategy9,15.83,0.0,300.0,405.0,40.0,P8
13.135393381118774,Strategy9,16.03,0.0,300.0,405.0,40.0,P8
13.349783897399902,Strategy9,16.27,0.0,300.0,405.0,40.0,P8
13.56240177154541,Strategy9,17.07,0.0,300.0,405.0,40.0,P8
13.777151346206665,Strategy9,14.97,0.0,300.0,405.0,40.0,P8
13.990299701690676,Strategy9,15.07,0.0,300.0,405.0,40.0,P8
14.201999425888062,Strategy9,15.55,0.0,300.0,405.0,40.0,P8
14.415639400482178,Strategy9,15.55,0.0,300.0,405.0,40.0,P8
14.629323482513428,Strategy9,16.07,0.0,300.0,405.0,40.0,P8
14.84293508529663,Strategy9,18.44,0.0,1470.0,7000.0,42.0,P2
15.08065915107727,Strategy9,61.71,0.0,1845.0,6801.0,44.0,P2
15.274198770523071,Strategy9,123.15,0.0,1950.0,6801.0,47.0,P2
15.549076080322266,Strategy9,123.96,47.0,1950.0,7000.0,45.0,P0
15.750585556030273,Strategy9,65.27,47.0,1950.0,7000.0,44.0,P0
