timestamp,kernel,power_watts,utilization,sm_clock,mem_clock,temperature,pstate,memory_utilization,memory_used_MiB,memory_total_MiB,memory_free_MiB,memory_bandwidth_pct
40.99730587005615,Strategy1,65.42,77.0,1935.0,7000.0,46.0,P0,44.0,101.0,8192.0,7687.0,44.0
41.21634078025818,Strategy1,65.51,77.0,1935.0,7000.0,46.0,P0,44.0,101.0,8192.0,7687.0,44.0
41.436142921447754,Strategy1,64.54,77.0,1935.0,7000.0,46.0,P0,44.0,101.0,8192.0,7687.0,44.0
41.655604124069214,Strategy1,64.89,0.0,1935.0,7000.0,46.0,P0,0.0,101.0,8192.0,7687.0,0.0
41.873552083969116,Strategy1,65.11,0.0,1935.0,7000.0,46.0,P0,0.0,101.0,8192.0,7687.0,0.0
42.09007000923157,Strategy1,65.03,0.0,1935.0,7000.0,46.0,P0,0.0,101.0,8192.0,7687.0,0.0
42.30881142616272,Strategy1,64.9,0.0,1935.0,7000.0,46.0,P3,0.0,101.0,8192.0,7687.0,0.0
42.5340473651886,Strategy2,47.2,0.0,795.0,5000.0,44.0,P3,0.0,101.0,8192.0,7687.0,0.0
42.768086671829224,Strategy2,38.23,0.0,765.0,5000.0,44.0,P3,0.0,101.0,8192.0,7687.0,0.0
43.00353789329529,Strategy2,38.39,0.0,705.0,5000.0,44.0,P3,0.0,101.0,8192.0,7687.0,0.0
43.242852449417114,Strategy2,38.58,0.0,675.0,5000.0,43.0,P3,0.0,101.0,8192.0,7687.0,0.0
43.48154950141907,Strategy2,37.87,0.0,630.0,5000.0,43.0,P3,0.0,101.0,8192.0,7687.0,0.0
43.71883964538574,Strategy2,37.88,0.0,375.0,5000.0,43.0,P3,0.0,101.0,8192.0,7687.0,0.0
43.95894646644592,Strategy2,37.71,0.0,375.0,5000.0,43.0,P3,0.0,101.0,8192.0,7687.0,0.0
44.201711654663086,Strategy2,37.73,0.0,375.0,5000.0,43.0,P3,0.0,101.0,8192.0,7687.0,0.0
44.44388747215271,Strategy2,37.92,0.0,375.0,5000.0,43.0,P3,0.0,101.0,8192.0,7687.0,0.0
44.68403172492981,Strategy2,37.35,0.0,300.0,5000.0,43.0,P3,0.0,101.0,8192.0,7687.0,0.0
44.92397952079773,Strategy2,37.43,0.0,300.0,5000.0,43.0,P3,0.0,101.0,8192.0,7687.0,0.0
45.16774940490723,Strategy2,37.18,0.0,300.0,5000.0,43.0,P3,0.0,101.0,8192.0,7687.0,0.0
45.40793704986572,Strategy2,37.36,0.0,300.0,5000.0,43.0,P3,0.0,101.0,8192.0,7687.0,0.0
45.64957809448242,Strategy2,37.11,0.0,300.0,5000.0,43.0,P3,0.0,101.0,8192.0,7687.0,0.0
45.889869689941406,Strategy2,27.41,0.0,300.0,810.0,43.0,P5,0.0,101.0,8192.0,7687.0,0.0
46.15640473365784,Strategy2,22.76,0.0,300.0,810.0,42.0,P5,0.0,101.0,8192.0,7687.0,0.0
46.41430854797363,Strategy2,19.39,0.0,300.0,810.0,42.0,P5,0.0,101.0,8192.0,7687.0,0.0
46.67616581916809,Strategy2,18.83,0.0,300.0,810.0,42.0,P5,0.0,101.0,8192.0,7687.0,0.0
46.96155548095703,Strategy2,18.72,0.0,300.0,810.0,42.0,P5,0.0,101.0,8192.0,7687.0,0.0
47.2206084728241,Strategy2,19.62,0.0,300.0,810.0,42.0,P5,0.0,101.0,8192.0,7687.0,0.0
47.47973918914795,Strategy2,19.17,0.0,300.0,810.0,42.0,P5,0.0,101.0,8192.0,7687.0,0.0
47.74570178985596,Strategy2,18.94,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
48.026766538619995,Strategy2,16.75,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
48.29900336265564,Strategy2,16.14,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
48.58215045928955,Strategy2,15.46,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
48.85565209388733,Strategy2,17.32,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
49.12778329849243,Strategy2,16.81,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
49.39786624908447,Strategy2,15.85,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
49.66965389251709,Strategy2,15.21,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
49.939765214920044,Strategy2,16.69,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
50.21576738357544,Strategy2,15.83,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
50.49402594566345,Strategy2,15.71,0.0,300.0,405.0,42.0,P8,0.0,101.0,8192.0,7687.0,0.0
