timestamp,kernel,power_watts,utilization,sm_clock,mem_clock,temperature,pstate
2.384185791015625e-07,None,14.95,0.0,300.0,405.0,39.0,P8
0.27126598358154297,None,15.42,0.0,300.0,405.0,39.0,P8
0.505345344543457,None,15.79,0.0,300.0,405.0,39.0,P8
0.7138843536376953,None,16.48,0.0,300.0,405.0,39.0,P8
0.925525426864624,None,16.38,0.0,300.0,405.0,39.0,P8
1.134420394897461,None,16.14,0.0,300.0,405.0,39.0,P8
1.3446471691131592,None,16.75,0.0,300.0,405.0,39.0,P8
1.554593801498413,None,16.9,0.0,300.0,405.0,39.0,P8
1.7636408805847168,None,17.17,0.0,300.0,405.0,39.0,P8
1.9755656719207764,Baseline,15.21,0.0,300.0,405.0,39.0,P8
2.186931610107422,Baseline,15.37,0.0,300.0,405.0,39.0,P8
2.395967721939087,Baseline,15.39,0.0,300.0,405.0,39.0,P8
2.604661464691162,Baseline,15.77,0.0,300.0,405.0,39.0,P8
2.814038038253784,Baseline,16.11,0.0,300.0,405.0,39.0,P8
3.02463960647583,Baseline,16.18,0.0,300.0,405.0,39.0,P8
3.234471559524536,Baseline,16.23,0.0,300.0,405.0,39.0,P8
3.4453277587890625,Baseline,16.61,0.0,300.0,405.0,39.0,P8
3.6562018394470215,Baseline,16.79,0.0,300.0,405.0,39.0,P8
3.8685989379882812,Baseline,16.97,0.0,300.0,405.0,39.0,P8
4.0805346965789795,Baseline,14.79,0.0,300.0,405.0,39.0,P8
4.292567253112793,Baseline,14.75,0.0,300.0,405.0,39.0,P8
4.51664137840271,Baseline,15.23,0.0,300.0,405.0,39.0,P8
4.727883577346802,Baseline,15.9,0.0,300.0,405.0,39.0,P8
4.939908027648926,Baseline,16.16,0.0,300.0,405.0,39.0,P8
5.150202751159668,Baseline,16.46,0.0,300.0,405.0,39.0,P8
5.360914945602417,Baseline,16.56,0.0,300.0,405.0,39.0,P8
5.572445631027222,Baseline,17.06,0.0,300.0,405.0,39.0,P8
5.786113262176514,Baseline,15.2,0.0,300.0,405.0,39.0,P8
5.997300624847412,Baseline,15.44,0.0,300.0,405.0,39.0,P8
6.207442760467529,Baseline,15.26,0.0,300.0,405.0,39.0,P8
6.419246673583984,Baseline,15.43,0.0,300.0,405.0,39.0,P8
6.629479169845581,Baseline,15.4,0.0,300.0,405.0,39.0,P8
6.840587615966797,Baseline,15.76,0.0,300.0,405.0,39.0,P8
7.0538294315338135,Baseline,16.45,0.0,300.0,405.0,39.0,P8
